Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,ResponseId,CONSENT,Vegan,veg_conf,stanely_V,stanley_Nv,intellectual_v_1,intellectual_v_2,intellectual_v_3,intellectual_Nv_1,intellectual_Nv_2,intellectual_Nv_3,morality_v_1,morality_v_2,morality_v_3,morality_Nv_1,morality_Nv_2,morality_Nv_3,discuss_1,read_1,age,gender,gender_4_TEXT,edu,anything_else,ID,arg_ID,Position,Arg_Position
22,1646420000000,04/03/2022 19:24,1646420000000,1,04/03/2022 20:24,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,39,20,1,Screen 1,continueButton,response_rating_scale_likert_active,16777,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The vegan style of life is the most ecological way to live on our planet,1,24/02/2022 17:04,24/02/2022 17:09,R_YWeCOSSWWt4TiEh,YES,Yes,Very confident,NA,Strongly Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Agree,Agree,NA,NA,NA,Agree,Somewhat Agree,Somewhat Disagree,Most weeks,Most days,27,Male,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,16,3,For,For
23,1646420000000,04/03/2022 19:24,1646420000000,1,04/03/2022 20:24,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,52,21,1,Screen 1,continueButton,response_rating_scale_likert_active,4613,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I like to eat red meat,1,24/02/2022 17:07,24/02/2022 17:10,R_3IbLSeYKb4fpYKT,YES,Yes,Confident,NA,Disagree,NA,NA,NA,Neither Agree nor Disagree,Agree,Agree,NA,NA,NA,Somewhat Agree,Neither Agree nor Disagree,Disagree,A few times a year,Most weeks,23,Male,NA,"Undergraduate degree (BSc, BA)",NA,19,1,For,Against
24,1646420000000,04/03/2022 19:24,1646420000000,1,04/03/2022 20:24,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,31,22,1,Screen 1,continueButton,response_rating_scale_likert_active,3232,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Environmental reason,1,24/02/2022 17:04,24/02/2022 17:08,R_a4pfRcUJyKFltbH,YES,Yes,Confident,NA,Neither Agree nor Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Strongly Disagree,A few times a year,A few times a year,25,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,15,1,For,For
25,1646420000000,04/03/2022 19:24,1646420000000,1,04/03/2022 20:24,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,7,23,1,Screen 1,continueButton,response_rating_scale_likert_active,12424,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,ethical reasons - not to harm animals,1,24/02/2022 17:00,24/02/2022 17:06,R_d52UjUWtMBvZSb7,YES,Yes,Very confident,NA,Disagree,NA,NA,NA,Disagree,Disagree,Somewhat Agree,NA,NA,NA,Somewhat Agree,Somewhat Agree,Somewhat Agree,A few times a year,Once or twice a year,23,Female,NA,"Undergraduate degree (BSc, BA)",NA,11,1,For,For
26,1646420000000,04/03/2022 19:25,1646420000000,1,04/03/2022 20:25,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,35,24,1,Screen 1,continueButton,response_rating_scale_likert_active,5584,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,If you eat only vegetables you will not assume enough proteins.,1,24/02/2022 17:04,24/02/2022 17:09,R_YWeCOSSWWt4TiEh,YES,Yes,Very confident,NA,Strongly Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Agree,Agree,NA,NA,NA,Agree,Somewhat Agree,Somewhat Disagree,Most weeks,Most days,27,Male,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,16,2,For,Against
27,1646420000000,04/03/2022 19:25,1646420000000,1,04/03/2022 20:25,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,25,25,1,Screen 1,continueButton,response_rating_scale_likert_active,56409,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Animals should not be taken advantage of or killed,1,24/02/2022 17:00,24/02/2022 17:07,R_2rMlvuMRzJ7y54z,YES,Yes,Very confident,NA,Strongly Disagree,NA,NA,NA,Neither Agree nor Disagree,Agree,Strongly Agree,NA,NA,NA,Agree,Agree,Neither Agree nor Disagree,Never,Most days,24,Non-binary,NA,"Undergraduate degree (BSc, BA)",NA,14,1,For,For
28,1646420000000,04/03/2022 19:26,1646420000000,1,04/03/2022 20:26,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,29,26,1,Screen 1,continueButton,response_rating_scale_likert_active,10014,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Might have issues with veganism due to low iron or protein,1,24/02/2022 17:04,24/02/2022 17:08,R_a4pfRcUJyKFltbH,YES,Yes,Confident,NA,Neither Agree nor Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Strongly Disagree,A few times a year,A few times a year,25,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,15,2,For,Against
29,1646420000000,04/03/2022 19:26,1646420000000,1,04/03/2022 20:26,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,48,27,1,Screen 1,continueButton,response_rating_scale_likert_active,4512,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Vegan diet might not be healthy (lack of vitamins).,1,24/02/2022 17:01,24/02/2022 17:10,R_3PLl88vhtROEyhl,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Disagree,Somewhat Disagree,Agree,NA,NA,NA,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,A few times a year,A few times a year,21,Female,NA,NA,NA,18,3,For,Against
30,1646420000000,04/03/2022 19:26,1646420000000,1,04/03/2022 20:26,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,28,28,1,Screen 1,continueButton,response_rating_scale_likert_active,9871,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,More variety of foods to eat,1,24/02/2022 17:04,24/02/2022 17:08,R_a4pfRcUJyKFltbH,YES,Yes,Confident,NA,Neither Agree nor Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Strongly Disagree,A few times a year,A few times a year,25,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,15,1,For,Against
31,1646420000000,04/03/2022 19:26,1646420000000,1,04/03/2022 20:26,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,15,29,1,Screen 1,continueButton,response_rating_scale_likert_active,9342,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,To stop the destruction of the environment,1,24/02/2022 16:56,24/02/2022 17:06,R_2s1KxDHP9zZECjS,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,NA,NA,NA,Agree,Somewhat Agree,Strongly Agree,Most days,Most weeks,27,Female,NA,Doctorate (PhD),"The only ""argument"" I usually accept from NON-vegans is the ""I don't care about animals enough to stop eating/abusing them"". If they can acknowledge that it is an irrational preference, that they value their pleasure more than the lives of these animals, I can respect that position as the only one that is consistent.

Most of the non-vegans I have encountered however don't come to this ""argument"" from the start, they get to it much later in the discussion.

I don't hold anyone that cannot be vegan for (diagnosed) medical reasons or for food availability accountable. All others have a choice, they are just lazy about their ethics and their efforts.",12,3,For,For
32,1646420000000,04/03/2022 19:26,1646420000000,1,04/03/2022 20:26,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,42,30,1,Screen 1,continueButton,response_rating_scale_likert_active,3868,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Being vegan is just a phase.,1,24/02/2022 17:04,24/02/2022 17:09,R_tJMKHXj067CzFwB,YES,Yes,Confident,NA,Somewhat Agree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Disagree,NA,NA,NA,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Rarely,Most months,38,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,17,3,For,Against
33,1646420000000,04/03/2022 19:26,1646420000000,1,04/03/2022 20:26,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,40,31,1,Screen 1,continueButton,response_rating_scale_likert_active,2838,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Humans were born to eat meat.,1,24/02/2022 17:04,24/02/2022 17:09,R_tJMKHXj067CzFwB,YES,Yes,Confident,NA,Somewhat Agree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Disagree,NA,NA,NA,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Rarely,Most months,38,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,17,1,For,Against
34,1646420000000,04/03/2022 19:27,1646420000000,1,04/03/2022 20:27,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,63,32,1,Screen 1,continueButton,response_rating_scale_likert_active,22968,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"I'm vegan for my health. There's lots of studies that prove that an elevated intake of meat is bad for your health, so by choosing a plant based diet I'm taking care of my body.",1,24/02/2022 17:00,24/02/2022 17:10,R_3gR7Vq0rqf4GlTd,YES,Yes,Very confident,NA,Strongly Disagree,NA,NA,NA,Disagree,Somewhat Disagree,Neither Agree nor Disagree,NA,NA,NA,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,A few times a year,Most days,29,Male,NA,"Undergraduate degree (BSc, BA)",NA,20,3,For,For
35,1646420000000,04/03/2022 19:27,1646420000000,1,04/03/2022 20:27,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,56,33,1,Screen 1,continueButton,response_rating_scale_likert_active,3759,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,To stop animal cruelty,1,24/02/2022 17:07,24/02/2022 17:10,R_3IbLSeYKb4fpYKT,YES,Yes,Confident,NA,Disagree,NA,NA,NA,Neither Agree nor Disagree,Agree,Agree,NA,NA,NA,Somewhat Agree,Neither Agree nor Disagree,Disagree,A few times a year,Most weeks,23,Male,NA,"Undergraduate degree (BSc, BA)",NA,19,2,For,For
36,1646420000000,04/03/2022 19:27,1646420000000,1,04/03/2022 20:27,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,4,34,1,Screen 1,continueButton,response_rating_scale_likert_active,4345,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,because I like meat,1,24/02/2022 17:00,24/02/2022 17:06,R_d52UjUWtMBvZSb7,YES,Yes,Very confident,NA,Disagree,NA,NA,NA,Disagree,Disagree,Somewhat Agree,NA,NA,NA,Somewhat Agree,Somewhat Agree,Somewhat Agree,A few times a year,Once or twice a year,23,Female,NA,"Undergraduate degree (BSc, BA)",NA,11,1,For,Against
37,1646420000000,04/03/2022 19:27,1646420000000,1,04/03/2022 20:27,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,2,35,1,Screen 1,continueButton,response_rating_scale_likert_active,7915,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,We would like to check you are reading each argument carefully. Please select “Somewhat Agree” for this answer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check1,NA,NA
38,1646420000000,04/03/2022 19:27,1646420000000,1,04/03/2022 20:27,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,3,36,1,Screen 1,continueButton,response_rating_scale_likert_active,4597,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,We would like to check you are reading each argument carefully. Please select “Somewhat Disagree” for this answer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check2,NA,NA
39,1646420000000,04/03/2022 19:27,1646420000000,1,04/03/2022 20:27,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,10,37,1,Screen 1,continueButton,response_rating_scale_likert_active,5365,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Animals don't have rights / where put on this Earth for us to eat,1,24/02/2022 16:56,24/02/2022 17:06,R_2s1KxDHP9zZECjS,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,NA,NA,NA,Agree,Somewhat Agree,Strongly Agree,Most days,Most weeks,27,Female,NA,Doctorate (PhD),"The only ""argument"" I usually accept from NON-vegans is the ""I don't care about animals enough to stop eating/abusing them"". If they can acknowledge that it is an irrational preference, that they value their pleasure more than the lives of these animals, I can respect that position as the only one that is consistent.

Most of the non-vegans I have encountered however don't come to this ""argument"" from the start, they get to it much later in the discussion.

I don't hold anyone that cannot be vegan for (diagnosed) medical reasons or for food availability accountable. All others have a choice, they are just lazy about their ethics and their efforts.",12,1,For,Against
40,1646420000000,04/03/2022 19:27,1646420000000,1,04/03/2022 20:27,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,41,38,1,Screen 1,continueButton,response_rating_scale_likert_active,8413,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,You can't get enough protein eating a vegan diet.,1,24/02/2022 17:04,24/02/2022 17:09,R_tJMKHXj067CzFwB,YES,Yes,Confident,NA,Somewhat Agree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Disagree,NA,NA,NA,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Rarely,Most months,38,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,17,2,For,Against
41,1646420000000,04/03/2022 19:27,1646420000000,1,04/03/2022 20:27,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,33,39,1,Screen 1,continueButton,response_rating_scale_likert_active,6272,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Health benefits of being vegan,1,24/02/2022 17:04,24/02/2022 17:08,R_a4pfRcUJyKFltbH,YES,Yes,Confident,NA,Neither Agree nor Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Strongly Disagree,A few times a year,A few times a year,25,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,15,3,For,For
42,1646420000000,04/03/2022 19:27,1646420000000,1,04/03/2022 20:27,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,51,40,1,Screen 1,continueButton,response_rating_scale_likert_active,7032,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Overall health of the person on a vegan diet.,1,24/02/2022 17:01,24/02/2022 17:10,R_3PLl88vhtROEyhl,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Disagree,Somewhat Disagree,Agree,NA,NA,NA,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,A few times a year,A few times a year,21,Female,NA,NA,NA,18,3,For,For
43,1646420000000,04/03/2022 19:27,1646420000000,1,04/03/2022 20:27,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,47,41,1,Screen 1,continueButton,response_rating_scale_likert_active,3944,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Vegan diet is too expensive.,1,24/02/2022 17:01,24/02/2022 17:10,R_3PLl88vhtROEyhl,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Disagree,Somewhat Disagree,Agree,NA,NA,NA,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,A few times a year,A few times a year,21,Female,NA,NA,NA,18,2,For,Against
