Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,ResponseId,CONSENT,Vegan,veg_conf,stanely_V,stanley_Nv,intellectual_v_1,intellectual_v_2,intellectual_v_3,intellectual_Nv_1,intellectual_Nv_2,intellectual_Nv_3,morality_v_1,morality_v_2,morality_v_3,morality_Nv_1,morality_Nv_2,morality_Nv_3,discuss_1,read_1,age,gender,gender_4_TEXT,edu,anything_else,ID,arg_ID,Position,Arg_Position
44,1646420000000,04/03/2022 19:27,1646420000000,1,04/03/2022 20:27,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,6,42,1,Screen 1,continueButton,response_rating_scale_likert_active,4209,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I won't be able to consume the necessary amount of protein,1,24/02/2022 17:00,24/02/2022 17:06,R_d52UjUWtMBvZSb7,YES,Yes,Very confident,NA,Disagree,NA,NA,NA,Disagree,Disagree,Somewhat Agree,NA,NA,NA,Somewhat Agree,Somewhat Agree,Somewhat Agree,A few times a year,Once or twice a year,23,Female,NA,"Undergraduate degree (BSc, BA)",NA,11,3,For,Against
45,1646420000000,04/03/2022 19:28,1646420000000,1,04/03/2022 20:28,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,13,43,1,Screen 1,continueButton,response_rating_scale_likert_active,4176,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,To stop participating in animal abuse by stopping financial support to the animal industry,1,24/02/2022 16:56,24/02/2022 17:06,R_2s1KxDHP9zZECjS,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,NA,NA,NA,Agree,Somewhat Agree,Strongly Agree,Most days,Most weeks,27,Female,NA,Doctorate (PhD),"The only ""argument"" I usually accept from NON-vegans is the ""I don't care about animals enough to stop eating/abusing them"". If they can acknowledge that it is an irrational preference, that they value their pleasure more than the lives of these animals, I can respect that position as the only one that is consistent.

Most of the non-vegans I have encountered however don't come to this ""argument"" from the start, they get to it much later in the discussion.

I don't hold anyone that cannot be vegan for (diagnosed) medical reasons or for food availability accountable. All others have a choice, they are just lazy about their ethics and their efforts.",12,1,For,For
46,1646420000000,04/03/2022 19:28,1646420000000,1,04/03/2022 20:28,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,59,44,1,Screen 1,continueButton,response_rating_scale_likert_active,7909,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"I'm not vegan because God put animals on Earth for us to use them. Otherwise they would be just running around uncontrollably, right??",1,24/02/2022 17:00,24/02/2022 17:10,R_3gR7Vq0rqf4GlTd,YES,Yes,Very confident,NA,Strongly Disagree,NA,NA,NA,Disagree,Somewhat Disagree,Neither Agree nor Disagree,NA,NA,NA,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,A few times a year,Most days,29,Male,NA,"Undergraduate degree (BSc, BA)",NA,20,2,For,Against
47,1646420000000,04/03/2022 19:28,1646420000000,1,04/03/2022 20:28,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,61,45,1,Screen 1,continueButton,response_rating_scale_likert_active,8713,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"I'm vegan for the animals because they have a right to live, just like we do and therefore it is immoral to kill them for food.",1,24/02/2022 17:00,24/02/2022 17:10,R_3gR7Vq0rqf4GlTd,YES,Yes,Very confident,NA,Strongly Disagree,NA,NA,NA,Disagree,Somewhat Disagree,Neither Agree nor Disagree,NA,NA,NA,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,A few times a year,Most days,29,Male,NA,"Undergraduate degree (BSc, BA)",NA,20,1,For,For
48,1646420000000,04/03/2022 19:28,1646420000000,1,04/03/2022 20:28,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,62,46,1,Screen 1,continueButton,response_rating_scale_likert_active,6953,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I'm vegan for the planet. Producing meat is taking a toll on the planet and a lot of climate change issues could be tackled if most people adopted a vegan lifestyle.,1,24/02/2022 17:00,24/02/2022 17:10,R_3gR7Vq0rqf4GlTd,YES,Yes,Very confident,NA,Strongly Disagree,NA,NA,NA,Disagree,Somewhat Disagree,Neither Agree nor Disagree,NA,NA,NA,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,A few times a year,Most days,29,Male,NA,"Undergraduate degree (BSc, BA)",NA,20,2,For,For
49,1646420000000,04/03/2022 19:28,1646420000000,1,04/03/2022 20:28,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,5,47,1,Screen 1,continueButton,response_rating_scale_likert_active,20342,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't think I'm buying a dead animal when buying processed/packaged meat,1,24/02/2022 17:00,24/02/2022 17:06,R_d52UjUWtMBvZSb7,YES,Yes,Very confident,NA,Disagree,NA,NA,NA,Disagree,Disagree,Somewhat Agree,NA,NA,NA,Somewhat Agree,Somewhat Agree,Somewhat Agree,A few times a year,Once or twice a year,23,Female,NA,"Undergraduate degree (BSc, BA)",NA,11,2,For,Against
50,1646420000000,04/03/2022 19:28,1646420000000,1,04/03/2022 20:28,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,55,48,1,Screen 1,continueButton,response_rating_scale_likert_active,3153,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Its an healthier diet,1,24/02/2022 17:07,24/02/2022 17:10,R_3IbLSeYKb4fpYKT,YES,Yes,Confident,NA,Disagree,NA,NA,NA,Neither Agree nor Disagree,Agree,Agree,NA,NA,NA,Somewhat Agree,Neither Agree nor Disagree,Disagree,A few times a year,Most weeks,23,Male,NA,"Undergraduate degree (BSc, BA)",NA,19,1,For,For
51,1646420000000,04/03/2022 19:28,1646420000000,1,04/03/2022 20:28,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,34,49,1,Screen 1,continueButton,response_rating_scale_likert_active,4630,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"You need meat for live, it has exential nutrients that vegetables don't have.",1,24/02/2022 17:04,24/02/2022 17:09,R_YWeCOSSWWt4TiEh,YES,Yes,Very confident,NA,Strongly Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Agree,Agree,NA,NA,NA,Agree,Somewhat Agree,Somewhat Disagree,Most weeks,Most days,27,Male,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,16,1,For,Against
52,1646420000000,04/03/2022 19:29,1646420000000,1,04/03/2022 20:29,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,19,50,1,Screen 1,continueButton,response_rating_scale_likert_active,6173,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,animal protection and some ethical considerations,1,24/02/2022 17:02,24/02/2022 17:07,R_9oH1L7D9SSVrKEh,YES,Yes,Confident,NA,Somewhat Agree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,A few times a year,Most months,28,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,13,1,For,For
53,1646420000000,04/03/2022 19:29,1646420000000,1,04/03/2022 20:29,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,30,51,1,Screen 1,continueButton,response_rating_scale_likert_active,5717,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,More convenient/easier to get non-vegan food,1,24/02/2022 17:04,24/02/2022 17:08,R_a4pfRcUJyKFltbH,YES,Yes,Confident,NA,Neither Agree nor Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Strongly Disagree,A few times a year,A few times a year,25,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,15,3,For,Against
54,1646420000000,04/03/2022 19:29,1646420000000,1,04/03/2022 20:29,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,21,52,1,Screen 1,continueButton,response_rating_scale_likert_active,10804,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,being healthy. Eating meat is considered to be unhealthy,1,24/02/2022 17:02,24/02/2022 17:07,R_9oH1L7D9SSVrKEh,YES,Yes,Confident,NA,Somewhat Agree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,A few times a year,Most months,28,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,13,3,For,For
55,1646420000000,04/03/2022 19:29,1646420000000,1,04/03/2022 20:29,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,43,53,1,Screen 1,continueButton,response_rating_scale_likert_active,3544,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It is better for your health to eat a vegan diet.,1,24/02/2022 17:04,24/02/2022 17:09,R_tJMKHXj067CzFwB,YES,Yes,Confident,NA,Somewhat Agree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Disagree,NA,NA,NA,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Rarely,Most months,38,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,17,1,For,For
56,1646420000000,04/03/2022 19:29,1646420000000,1,04/03/2022 20:29,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,8,54,1,Screen 1,continueButton,response_rating_scale_likert_active,4440,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,environmental reasons - to reduce desflorestation for example,1,24/02/2022 17:00,24/02/2022 17:06,R_d52UjUWtMBvZSb7,YES,Yes,Very confident,NA,Disagree,NA,NA,NA,Disagree,Disagree,Somewhat Agree,NA,NA,NA,Somewhat Agree,Somewhat Agree,Somewhat Agree,A few times a year,Once or twice a year,23,Female,NA,"Undergraduate degree (BSc, BA)",NA,11,2,For,For
57,1646420000000,04/03/2022 19:29,1646420000000,1,04/03/2022 20:29,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,11,55,1,Screen 1,continueButton,response_rating_scale_likert_active,7254,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"I enjoy animal products (can't live without cheese or bacon), why would I give that up for some abstract moral concepts ?",1,24/02/2022 16:56,24/02/2022 17:06,R_2s1KxDHP9zZECjS,YES,Yes,Very confident,NA,Somewhat Disagree,NA,NA,NA,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,NA,NA,NA,Agree,Somewhat Agree,Strongly Agree,Most days,Most weeks,27,Female,NA,Doctorate (PhD),"The only ""argument"" I usually accept from NON-vegans is the ""I don't care about animals enough to stop eating/abusing them"". If they can acknowledge that it is an irrational preference, that they value their pleasure more than the lives of these animals, I can respect that position as the only one that is consistent.

Most of the non-vegans I have encountered however don't come to this ""argument"" from the start, they get to it much later in the discussion.

I don't hold anyone that cannot be vegan for (diagnosed) medical reasons or for food availability accountable. All others have a choice, they are just lazy about their ethics and their efforts.",12,2,For,Against
58,1646420000000,04/03/2022 19:29,1646420000000,1,04/03/2022 20:29,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,45,56,1,Screen 1,continueButton,response_rating_scale_likert_active,3682,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It is better for the environment to be vegan.,1,24/02/2022 17:04,24/02/2022 17:09,R_tJMKHXj067CzFwB,YES,Yes,Confident,NA,Somewhat Agree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Disagree,NA,NA,NA,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Rarely,Most months,38,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,17,3,For,For
59,1646420000000,04/03/2022 19:29,1646420000000,1,04/03/2022 20:29,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,32,57,1,Screen 1,continueButton,response_rating_scale_likert_active,5777,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Animal cruelty/factory farming reason,1,24/02/2022 17:04,24/02/2022 17:08,R_a4pfRcUJyKFltbH,YES,Yes,Confident,NA,Neither Agree nor Disagree,NA,NA,NA,Strongly Disagree,Strongly Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Strongly Disagree,A few times a year,A few times a year,25,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,15,2,For,For
60,1646420000000,04/03/2022 19:29,1646420000000,1,04/03/2022 20:29,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,38,58,1,Screen 1,continueButton,response_rating_scale_likert_active,5512,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The vegan style of life is the most healthy according to science.,1,24/02/2022 17:04,24/02/2022 17:09,R_YWeCOSSWWt4TiEh,YES,Yes,Very confident,NA,Strongly Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Agree,Agree,NA,NA,NA,Agree,Somewhat Agree,Somewhat Disagree,Most weeks,Most days,27,Male,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,16,2,For,For
61,1646420000000,04/03/2022 19:30,1646420000000,1,04/03/2022 20:30,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,37,59,1,Screen 1,continueButton,response_rating_scale_likert_active,17681,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,If you are vegan you don't exploit or harm animals in any way.,1,24/02/2022 17:04,24/02/2022 17:09,R_YWeCOSSWWt4TiEh,YES,Yes,Very confident,NA,Strongly Disagree,NA,NA,NA,Neither Agree nor Disagree,Somewhat Agree,Agree,NA,NA,NA,Agree,Somewhat Agree,Somewhat Disagree,Most weeks,Most days,27,Male,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,16,1,For,For
62,1646420000000,04/03/2022 19:30,1646420000000,1,04/03/2022 20:30,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,20,60,1,Screen 1,continueButton,response_rating_scale_likert_active,5125,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,well-being. People who are vegan feel better with himselves/herselves,1,24/02/2022 17:02,24/02/2022 17:07,R_9oH1L7D9SSVrKEh,YES,Yes,Confident,NA,Somewhat Agree,NA,NA,NA,Disagree,Disagree,Disagree,NA,NA,NA,Disagree,Disagree,Disagree,A few times a year,Most months,28,Female,NA,"Postgraduate degree (MSc, MA, MPhil)",NA,13,2,For,For
63,1646420000000,04/03/2022 19:30,1646420000000,1,04/03/2022 20:30,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,24,61,1,Screen 1,continueButton,response_rating_scale_likert_active,5888,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Don't care about animals' welfare or environment,1,24/02/2022 17:00,24/02/2022 17:07,R_2rMlvuMRzJ7y54z,YES,Yes,Very confident,NA,Strongly Disagree,NA,NA,NA,Neither Agree nor Disagree,Agree,Strongly Agree,NA,NA,NA,Agree,Agree,Neither Agree nor Disagree,Never,Most days,24,Non-binary,NA,"Undergraduate degree (BSc, BA)",NA,14,3,For,Against
64,1646420000000,04/03/2022 19:30,1646420000000,1,04/03/2022 20:30,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,sec_60_vegan,9,62,1,Screen 1,continueButton,response_rating_scale_likert_active,7147,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,health reasons - to reduce cholesterol in their diets,1,24/02/2022 17:00,24/02/2022 17:06,R_d52UjUWtMBvZSb7,YES,Yes,Very confident,NA,Disagree,NA,NA,NA,Disagree,Disagree,Somewhat Agree,NA,NA,NA,Somewhat Agree,Somewhat Agree,Somewhat Agree,A few times a year,Once or twice a year,23,Female,NA,"Undergraduate degree (BSc, BA)",NA,11,3,For,For
65,1646420000000,04/03/2022 19:30,1646420000000,1,04/03/2022 20:30,81174,9,task-t3d4,NA,20084401,5947868,NA,complete,NA,62226622ee872248688f55a3,computer,Desktop or Laptop,Windows 10,Firefox 56.0,1366x768,1366x643,NA,ITT Ratings,7,for,2,sec_60_vegan,NA,NA,END TASK,NA,NA,NA,NA,608190,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
END OF FILE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
